Monitor Name,Monitor Identifier,Nitrogen Dioxide Micrograms Per Cubic Metre,Particulate Matter Less Than 10 Micrometres,Sensor Read Time,Sensor Read Day Of Week,Graph Label X,Easting,Northing,Latitude,Longitude,Spatial Accuracy,Location,Last Uploaded,Organisation URI,:@computed_region_hxwp_gyfc,:@computed_region_6i9a_26nj
Pancras Square,108150,38.384,,16/3/19 1:00,7,75 Sat 01:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,48.692,,20/3/19 12:00,4,79 Wed 12:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,44.73,4.42,16/3/19 12:00,7,75 Sat 12:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,40.507,,20/3/19 22:00,4,79 Wed 22:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,13.703,13.44,16/3/19 18:00,7,75 Sat 18:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,28.994,,17/3/19 7:00,1,76 Sun 07:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,56.013,9.81,20/3/19 22:00,4,79 Wed 22:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,12.708,10.68,16/3/19 2:00,7,75 Sat 02:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,50.582,10.83,21/3/19 19:00,5,80 Thu 19:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,60.508,,21/3/19 8:00,5,80 Thu 08:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,23.329,3.73,16/3/19 8:00,7,75 Sat 08:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,26.24,,20/3/19 0:00,4,79 Wed 00:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,39.149,,18/3/19 0:00,2,77 Mon 00:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,16.839,5.91,15/3/19 19:00,6,74 Fri 19:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,40.507,,17/3/19 19:00,1,76 Sun 19:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,73.191,,21/3/19 20:00,5,80 Thu 20:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,29.472,,19/3/19 2:00,3,78 Tue 02:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,64.237,6.58,19/3/19 17:00,3,78 Tue 17:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,15.749,7.95,15/3/19 7:00,6,74 Fri 07:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,70.246,,18/3/19 18:00,2,77 Mon 18:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,35.358,2.2,17/3/19 19:00,1,76 Sun 19:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,12.313,3.68,18/3/19 13:00,2,77 Mon 13:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,45.785,,17/3/19 21:00,1,76 Sun 21:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,43.796,,21/3/19 12:00,5,80 Thu 12:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,50.114,,17/3/19 3:00,1,76 Sun 03:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,12.555,11.77,16/3/19 17:00,7,75 Sat 17:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,13.11,7.28,17/3/19 17:00,1,76 Sun 17:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,15.424,12.96,20/3/19 13:00,4,79 Wed 13:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,82.601,,18/3/19 21:00,2,77 Mon 21:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,65.025,,18/3/19 6:00,2,77 Mon 06:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,82.601,,18/3/19 21:00,2,77 Mon 21:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,65.025,,18/3/19 6:00,2,,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,41.329,,16/3/19 6:00,7,,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,57.318,,17/3/19 2:00,1,,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,41.37,,17/3/19 10:00,1,76 Sun 10:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,42.377,6.17,18/3/19 11:00,2,77 Mon 11:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,46.321,,17/3/19 1:00,1,76 Sun 01:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,21.372,18.04,19/3/19 0:00,3,78 Tue 00:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,64.333,3.31,18/3/19 6:00,2,77 Mon 06:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,36.793,6.84,16/3/19 16:00,7,75 Sat 16:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,54.56,13.32,19/3/19 23:00,3,78 Tue 23:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,42.783,,15/3/19 12:00,6,74 Fri 12:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,29.758,,20/3/19 11:00,4,79 Wed 11:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,5.211,3.78,17/3/19 15:00,1,76 Sun 15:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,66.211,,19/3/19 15:00,3,78 Tue 15:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,23.233,1.56,17/3/19 0:00,1,76 Sun 00:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,32.623,3.46,18/3/19 16:00,2,77 Mon 16:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,65.006,,15/3/19 20:00,6,74 Fri 20:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,65.729,12.42,21/3/19 22:00,5,80 Thu 22:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,49.019,,20/3/19 5:00,4,79 Wed 05:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,65.618,,18/3/19 15:00,2,77 Mon 15:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,80.803,,18/3/19 23:00,2,77 Mon 23:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,19.733,3.03,17/3/19 3:00,1,76 Sun 03:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,63.893,5.23,20/3/19 11:00,4,79 Wed 11:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,59.804,,16/3/19 14:00,7,75 Sat 14:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,57.762,,16/3/19 13:00,7,75 Sat 13:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,20.938,5.5,20/3/19 3:00,4,79 Wed 03:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,55.73,,18/3/19 22:00,2,77 Mon 22:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,56.802,,20/3/19 7:00,4,79 Wed 07:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,45.616,,15/3/19 14:00,6,74 Fri 14:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,37.007,,21/3/19 11:00,5,80 Thu 11:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,39.888,,17/3/19 12:00,1,76 Sun 12:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,70.108,10.03,20/3/19 10:00,4,79 Wed 10:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,68.468,,21/3/19 21:00,5,80 Thu 21:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,53.948,7.28,20/3/19 18:00,4,79 Wed 18:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,25.356,5.54,16/3/19 17:00,7,75 Sat 17:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,43.261,,17/3/19 18:00,1,76 Sun 18:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,82.543,,18/3/19 22:00,2,77 Mon 22:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,21.066,,18/3/19 20:00,2,77 Mon 20:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,15.214,7.59,15/3/19 4:00,6,74 Fri 04:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,34.192,6.44,21/3/19 10:00,5,80 Thu 10:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,83.002,,19/3/19 0:00,3,78 Tue 00:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,93.885,,21/3/19 17:00,5,80 Thu 17:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,31.801,6.57,21/3/19 16:00,5,80 Thu 16:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,26.121,11.34,21/3/19 6:00,5,80 Thu 06:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,51.377,,15/3/19 12:00,6,74 Fri 12:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,72.082,,18/3/19 17:00,2,77 Mon 17:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
