Beach Name,Measurement Timestamp,Water Temperature,Wave Height
63rd Street Beach,7/7/2014 5:00,15.6,0.112
Montrose Beach,7/7/2014 5:00,15.8,0.129
Osterman Beach,7/7/2014 5:00,15.4,0.107
Ohio Street Beach,7/7/2014 5:00,18.1,0.074
Rainbow Beach,7/7/2014 5:00,14.4,0.138
Calumet Beach,7/7/2014 6:00,17.3,0.077
63rd Street Beach,7/7/2014 6:00,15.6,0.11
Montrose Beach,7/7/2014 6:00,15.7,0.136
Osterman Beach,7/7/2014 6:00,15.3,0.115
Calumet Beach,7/7/2014 8:00,17.4,0.076
Ohio Street Beach,7/7/2014 6:00,18.2,0.075
Rainbow Beach,7/7/2014 6:00,14.3,0.111
Calumet Beach,7/7/2014 7:00,17.3,0.085
63rd Street Beach,7/7/2014 7:00,15.7,0.101
Montrose Beach,7/7/2014 7:00,15.8,0.104
Osterman Beach,7/7/2014 7:00,15.3,0.11
Ohio Street Beach,7/7/2014 7:00,18.3,0.08
Rainbow Beach,7/7/2014 7:00,14.3,0.099
Calumet Beach,7/7/2014 16:00,21.4,0.077
63rd Street Beach,7/7/2014 16:00,20.1,0.103
Montrose Beach,7/7/2014 16:00,19.7,0.103
Osterman Beach,7/7/2014 16:00,19.6,0.114
Ohio Street Beach,7/7/2014 16:00,20.3,0.122
Rainbow Beach,7/7/2014 16:00,20.4,0.109
63rd Street Beach,7/7/2014 8:00,15.8,0.099
Montrose Beach,7/7/2014 8:00,15.9,0.108
Osterman Beach,7/7/2014 8:00,15.5,0.102
Ohio Street Beach,7/7/2014 8:00,18.5,0.08
Rainbow Beach,7/7/2014 8:00,14.5,0.101
Calumet Beach,7/7/2014 10:00,17.8,0.073
63rd Street Beach,7/7/2014 10:00,16.4,0.099
Montrose Beach,7/7/2014 10:00,16.3,0.117
Osterman Beach,7/7/2014 10:00,16,0.126
Ohio Street Beach,7/7/2014 10:00,19.1,0.077
Calumet Beach,7/7/2014 11:00,19.6,0.075
63rd Street Beach,7/7/2014 11:00,16.7,0.105
Montrose Beach,7/7/2014 11:00,16.6,0.108
Osterman Beach,7/7/2014 11:00,16.3,0.113
Ohio Street Beach,7/7/2014 11:00,19.9,0.107
Rainbow Beach,7/7/2014 10:00,15.2,0.095
Calumet Beach,7/8/2014 8:00,17.7,0.084
63rd Street Beach,7/8/2014 8:00,14.9,0.126
Montrose Beach,7/8/2014 8:00,15.9,0.183
Osterman Beach,7/8/2014 8:00,15.9,0.141
Ohio Street Beach,7/8/2014 8:00,17.9,0.131
Calumet Beach,7/9/2014 19:00,21.3,0.148
Ohio Street Beach,7/7/2014 12:00,20.7,0.112
Rainbow Beach,7/7/2014 12:00,15.6,0.152
63rd Street Beach,7/7/2014 13:00,17.6,0.108
Montrose Beach,7/7/2014 13:00,18.2,0.139
Osterman Beach,7/7/2014 13:00,19.2,0.126
Ohio Street Beach,7/7/2014 13:00,21.8,0.134
Rainbow Beach,7/7/2014 13:00,16.3,0.11
Calumet Beach,7/7/2014 14:00,18.9,0.075
63rd Street Beach,7/7/2014 14:00,19.4,0.114
Montrose Beach,7/7/2014 14:00,19.7,0.119
Osterman Beach,7/7/2014 14:00,19,0.11
Ohio Street Beach,7/7/2014 14:00,21.5,0.134
Rainbow Beach,7/7/2014 14:00,18.6,0.11
Calumet Beach,7/7/2014 15:00,20,0.078
63rd Street Beach,7/7/2014 15:00,19.8,0.107
Montrose Beach,7/7/2014 15:00,19.7,0.105
Osterman Beach,7/7/2014 15:00,19.7,0.096
Ohio Street Beach,7/7/2014 15:00,22,0.102
Rainbow Beach,7/7/2014 15:00,20.1,0.108
Calumet Beach,7/8/2014 17:00,18,0.107
63rd Street Beach,7/8/2014 17:00,15.9,0.13
Montrose Beach,7/8/2014 17:00,16.8,0.142
Osterman Beach,7/8/2014 17:00,16.7,0.114
Rainbow Beach,7/8/2014 8:00,15.8,0.102
Calumet Beach,7/8/2014 9:00,18.3,0.068
63rd Street Beach,7/8/2014 9:00,14.6,0.168
Montrose Beach,7/8/2014 9:00,15.5,0.145
Osterman Beach,7/8/2014 9:00,16.1,0.127
Ohio Street Beach,7/8/2014 9:00,18.2,0.125
Rainbow Beach,7/8/2014 9:00,15.2,0.182
Calumet Beach,7/8/2014 10:00,18.2,0.081
63rd Street Beach,7/8/2014 10:00,14.8,0.187
Montrose Beach,7/8/2014 10:00,15.7,0.156
Osterman Beach,7/8/2014 10:00,16.2,0.131
Ohio Street Beach,7/8/2014 10:00,18.4,0.118
Calumet Beach,7/8/2014 11:00,18.5,0.115
63rd Street Beach,7/8/2014 11:00,15.2,0.155
Montrose Beach,7/8/2014 11:00,15.9,0.155
Osterman Beach,7/8/2014 11:00,16.5,0.125
Ohio Street Beach,7/8/2014 11:00,18.7,0.118
Rainbow Beach,7/8/2014 10:00,15.4,0.215
Calumet Beach,7/8/2014 13:00,18.8,0.086
63rd Street Beach,7/8/2014 13:00,15.6,0.135
Montrose Beach,7/8/2014 13:00,16.4,0.124
Calumet Beach,7/9/2014 1:00,16.9,0.112
Osterman Beach,7/8/2014 13:00,16.5,0.107
Ohio Street Beach,7/8/2014 13:00,19.4,0.111
Rainbow Beach,7/8/2014 13:00,16.2,0.161
Calumet Beach,7/8/2014 14:00,18.5,0.088
63rd Street Beach,7/8/2014 14:00,15.8,0.122
Montrose Beach,7/8/2014 14:00,16.6,0.129
Osterman Beach,7/8/2014 14:00,16.5,0.113
Ohio Street Beach,7/8/2014 14:00,19.9,0.118
Rainbow Beach,7/8/2014 14:00,16.3,0.173
Calumet Beach,7/8/2014 15:00,18.5,0.086
63rd Street Beach,7/8/2014 15:00,15.9,0.122
Montrose Beach,7/8/2014 15:00,16.7,0.14
Osterman Beach,7/8/2014 15:00,16.7,0.121
Ohio Street Beach,7/8/2014 15:00,20.1,0.117
Rainbow Beach,7/8/2014 15:00,16.4,0.161
Calumet Beach,7/8/2014 16:00,18.3,0.095
63rd Street Beach,7/8/2014 16:00,15.8,0.118
Montrose Beach,7/8/2014 16:00,16.7,0.143
Osterman Beach,7/8/2014 16:00,16.5,0.117
Ohio Street Beach,7/8/2014 16:00,20.5,0.136
Rainbow Beach,7/8/2014 16:00,16.5,0.154
Calumet Beach,7/9/2014 11:00,18.1,0.102
63rd Street Beach,7/9/2014 11:00,19.3,0.214
Montrose Beach,7/9/2014 11:00,17.3,0.197
Osterman Beach,7/9/2014 11:00,17.3,0.166
Ohio Street Beach,7/8/2014 17:00,20.6,0.132
Rainbow Beach,7/8/2014 17:00,16.7,0.155
Calumet Beach,7/8/2014 18:00,17.6,0.105
63rd Street Beach,7/8/2014 18:00,15.7,0.156
Montrose Beach,7/8/2014 18:00,16.8,0.147
Osterman Beach,7/8/2014 18:00,16.7,0.123
Ohio Street Beach,7/8/2014 18:00,20.4,0.13
Rainbow Beach,7/8/2014 18:00,16.7,0.166
Calumet Beach,7/8/2014 19:00,17.5,0.103
63rd Street Beach,7/8/2014 19:00,15.6,0.152
Montrose Beach,7/8/2014 19:00,16.8,0.15
Osterman Beach,7/8/2014 19:00,16.5,0.125
Ohio Street Beach,7/8/2014 19:00,20,0.128
Rainbow Beach,7/8/2014 19:00,16.6,0.166
Calumet Beach,7/8/2014 20:00,17.2,0.113
63rd Street Beach,7/8/2014 20:00,15.5,0.17
Montrose Beach,7/8/2014 20:00,16.6,0.165
Osterman Beach,7/8/2014 20:00,16.1,0.131
Ohio Street Beach,7/8/2014 20:00,20,0.151
Rainbow Beach,7/8/2014 20:00,16.4,0.19
Calumet Beach,7/9/2014 7:00,17.4,0.075
Montrose Beach,7/9/2014 7:00,15.9,0.153
Osterman Beach,7/9/2014 7:00,16.1,0.148
Calumet Beach,7/8/2014 21:00,17.1,0.105
63rd Street Beach,7/8/2014 21:00,15.4,0.16
Montrose Beach,7/8/2014 21:00,16.5,0.152
Osterman Beach,7/8/2014 21:00,16.1,0.12
Ohio Street Beach,7/8/2014 21:00,20.2,0.141
Rainbow Beach,7/8/2014 21:00,16.3,0.2
Calumet Beach,7/8/2014 23:00,16.9,0.122
63rd Street Beach,7/8/2014 23:00,15.3,0.153
Montrose Beach,7/8/2014 23:00,16.3,0.142
Osterman Beach,7/8/2014 23:00,16,0.127
Ohio Street Beach,7/8/2014 23:00,19.5,0.096
Rainbow Beach,7/8/2014 23:00,16.3,0.184
Calumet Beach,7/8/2014 22:00,17.1,0.108
63rd Street Beach,7/8/2014 22:00,15.3,0.154
Montrose Beach,7/8/2014 22:00,16.4,0.156
Osterman Beach,7/8/2014 22:00,16,0.129
Ohio Street Beach,7/8/2014 22:00,19.8,0.113
Rainbow Beach,7/8/2014 22:00,16.3,0.223
Calumet Beach,7/9/2014 0:00,16.9,0.105
63rd Street Beach,7/9/2014 0:00,15.3,0.142
Montrose Beach,7/9/2014 0:00,16.2,0.136
Osterman Beach,7/9/2014 0:00,16,0.126
Ohio Street Beach,7/9/2014 0:00,19.2,0.101
Rainbow Beach,7/9/2014 0:00,16.3,0.183
Calumet Beach,08/28/2014 02:00:00 AM,23.8,0.241
63rd Street Beach,7/9/2014 1:00,15.8,0.166
Montrose Beach,7/9/2014 1:00,16.2,0.161
Osterman Beach,7/9/2014 1:00,16,0.122
Ohio Street Beach,7/9/2014 1:00,19.1,0.096
Rainbow Beach,7/9/2014 1:00,16.3,0.183
Calumet Beach,7/9/2014 2:00,17.2,0.093
63rd Street Beach,7/9/2014 2:00,15.9,0.133
Montrose Beach,7/9/2014 2:00,16.1,0.131
Osterman Beach,7/9/2014 2:00,15.9,0.11
Ohio Street Beach,7/9/2014 2:00,17.9,0.098
Rainbow Beach,7/9/2014 2:00,18.5,0.151
Calumet Beach,7/9/2014 3:00,17,0.085
63rd Street Beach,7/9/2014 3:00,15.9,0.122
Montrose Beach,7/9/2014 3:00,16.2,0.121
Osterman Beach,7/9/2014 3:00,15.9,0.098
Ohio Street Beach,7/9/2014 3:00,17.1,0.081
Rainbow Beach,7/9/2014 3:00,18.5,0.142
Calumet Beach,7/9/2014 4:00,17.2,0.079
63rd Street Beach,7/9/2014 4:00,17.7,0.1
Montrose Beach,7/9/2014 4:00,16.2,0.102
Osterman Beach,7/9/2014 4:00,16.1,0.096
Ohio Street Beach,7/9/2014 4:00,16.6,0.074
Rainbow Beach,7/9/2014 4:00,18.6,0.126
Calumet Beach,7/9/2014 5:00,17.3,0.079
63rd Street Beach,7/9/2014 5:00,17.6,0.109
Montrose Beach,7/9/2014 5:00,16,0.098
Osterman Beach,7/9/2014 5:00,16.1,0.094
Ohio Street Beach,7/9/2014 5:00,16.2,0.077
Rainbow Beach,7/9/2014 5:00,18.6,0.115
Calumet Beach,7/9/2014 6:00,17.3,0.07
Montrose Beach,7/9/2014 6:00,16,0.107
Osterman Beach,7/9/2014 6:00,16.1,0.109
Ohio Street Beach,7/9/2014 6:00,16.3,0.142
Rainbow Beach,7/9/2014 6:00,18.5,0.1
63rd Street Beach,7/9/2014 6:00,17.8,0.108
Calumet Beach,7/9/2014 15:00,20,0.169
63rd Street Beach,7/9/2014 15:00,20.2,0.22
Montrose Beach,7/9/2014 15:00,17.9,0.209
Osterman Beach,7/9/2014 15:00,18.1,0.204
Ohio Street Beach,7/9/2014 15:00,18.4,0.163
Rainbow Beach,7/9/2014 15:00,20.4,0.209
Ohio Street Beach,7/9/2014 7:00,16.3,0.085
Rainbow Beach,7/9/2014 7:00,18.5,0.215
Calumet Beach,7/9/2014 10:00,17.9,0.099
63rd Street Beach,7/9/2014 10:00,18.8,0.217
Montrose Beach,7/9/2014 10:00,16.5,0.199
Osterman Beach,7/9/2014 10:00,16.7,0.17
Ohio Street Beach,7/9/2014 10:00,16.9,0.141
Rainbow Beach,7/9/2014 10:00,18.9,0.226
Calumet Beach,7/9/2014 8:00,17.5,0.077
63rd Street Beach,7/9/2014 8:00,18.2,0.182
Montrose Beach,7/9/2014 8:00,16,0.202
Osterman Beach,7/9/2014 8:00,16.1,0.167
Ohio Street Beach,7/9/2014 8:00,16.3,0.133
Rainbow Beach,7/9/2014 8:00,18.5,0.213
Calumet Beach,7/9/2014 9:00,17.7,0.1
63rd Street Beach,7/9/2014 9:00,18.5,0.232
Montrose Beach,7/9/2014 9:00,16.2,0.185
Osterman Beach,7/9/2014 9:00,16.3,0.172
Ohio Street Beach,7/9/2014 9:00,16.3,0.144
Rainbow Beach,7/9/2014 9:00,18.7,0.246
Rainbow Beach,7/9/2014 11:00,19.2,0.213
Calumet Beach,7/9/2014 12:00,19.1,0.126
63rd Street Beach,7/9/2014 12:00,19.5,0.215
Montrose Beach,7/9/2014 12:00,17.7,0.214
Osterman Beach,7/9/2014 12:00,17.5,0.177
Rainbow Beach,7/9/2014 12:00,19.9,0.196
Ohio Street Beach,7/9/2014 11:00,17.7,0.145
Calumet Beach,7/9/2014 13:00,19.4,0.118
63rd Street Beach,7/9/2014 13:00,19.7,0.204
Montrose Beach,7/9/2014 13:00,18.4,0.203
Osterman Beach,7/9/2014 13:00,17.9,0.184
Ohio Street Beach,7/9/2014 13:00,18.6,0.149
Rainbow Beach,7/9/2014 13:00,20.2,0.19
Calumet Beach,7/9/2014 14:00,19.7,0.151
63rd Street Beach,7/9/2014 14:00,20,0.212
Montrose Beach,7/9/2014 14:00,17.9,0.221
Osterman Beach,7/9/2014 14:00,17.7,0.213
Ohio Street Beach,7/9/2014 14:00,18.1,0.162
Rainbow Beach,7/9/2014 14:00,20.3,0.204
Calumet Beach,7/9/2014 16:00,20.3,0.172
63rd Street Beach,7/9/2014 16:00,20.4,0.223
Montrose Beach,7/9/2014 16:00,18.1,0.221
Osterman Beach,7/9/2014 16:00,18.4,0.203
Ohio Street Beach,7/9/2014 16:00,18.2,0.146
Rainbow Beach,7/9/2014 16:00,20.5,0.213
Calumet Beach,7/9/2014 17:00,20.6,0.178
63rd Street Beach,7/9/2014 17:00,20.5,0.238
Montrose Beach,7/9/2014 17:00,18.1,0.202
Osterman Beach,7/9/2014 17:00,19,0.198
Ohio Street Beach,7/9/2014 17:00,17.9,0.142
Rainbow Beach,7/9/2014 17:00,20.7,0.208
Calumet Beach,7/9/2014 18:00,21.4,0.147
63rd Street Beach,7/9/2014 18:00,20.6,0.21
Montrose Beach,7/9/2014 18:00,19,0.193
Osterman Beach,7/9/2014 18:00,19.4,0.191
Ohio Street Beach,7/9/2014 18:00,17.6,0.158
Rainbow Beach,7/9/2014 18:00,20.7,0.21
Calumet Beach,7/9/2014 22:00,20.5,0.132
63rd Street Beach,7/9/2014 22:00,20.1,0.196
Montrose Beach,7/9/2014 22:00,18,0.18
Osterman Beach,7/9/2014 22:00,18.3,0.169
Ohio Street Beach,7/9/2014 22:00,17.5,0.157
Rainbow Beach,7/9/2014 22:00,20.3,0.182
63rd Street Beach,7/9/2014 19:00,20.6,0.212
Montrose Beach,7/9/2014 19:00,18.4,0.19
Osterman Beach,7/9/2014 19:00,18.7,0.175
Ohio Street Beach,7/9/2014 19:00,17.8,0.181
Rainbow Beach,7/9/2014 19:00,20.6,0.194
Calumet Beach,7/10/2014 17:00,22.7,0.202
63rd Street Beach,7/10/2014 17:00,21.2,0.273
Montrose Beach,7/10/2014 17:00,18.3,0.266
Osterman Beach,7/10/2014 17:00,18.6,0.264
Ohio Street Beach,7/10/2014 17:00,19.4,0.176
Rainbow Beach,7/10/2014 17:00,21.3,0.232
Calumet Beach,7/9/2014 20:00,21.4,0.13
63rd Street Beach,7/9/2014 20:00,20.4,0.201
Montrose Beach,7/9/2014 20:00,17.9,0.192
Osterman Beach,7/9/2014 20:00,18.4,0.186
Ohio Street Beach,7/9/2014 20:00,17.6,0.163
Rainbow Beach,7/9/2014 20:00,20.5,0.179
Calumet Beach,7/9/2014 21:00,20.9,0.131
63rd Street Beach,7/9/2014 21:00,20.2,0.202
Montrose Beach,7/9/2014 21:00,17.8,0.198
Osterman Beach,7/9/2014 21:00,18.6,0.186
Ohio Street Beach,7/9/2014 21:00,17.6,0.151
Rainbow Beach,7/9/2014 21:00,20.3,0.179
Calumet Beach,7/11/2014 0:00,21.2,0.124
63rd Street Beach,7/11/2014 0:00,20.4,0.181
Montrose Beach,7/11/2014 0:00,17.3,0.161
Osterman Beach,7/11/2014 0:00,17.9,0.157
Ohio Street Beach,7/11/2014 0:00,18.5,0.126
Rainbow Beach,7/11/2014 0:00,20.3,0.17
Calumet Beach,7/9/2014 23:00,20.4,0.13
63rd Street Beach,7/9/2014 23:00,20.1,0.188
Montrose Beach,7/9/2014 23:00,18.1,0.185
Osterman Beach,7/9/2014 23:00,18.3,0.172
Ohio Street Beach,7/9/2014 23:00,17.4,0.137
Rainbow Beach,7/9/2014 23:00,20.3,0.193
Calumet Beach,7/10/2014 0:00,20.2,0.132
63rd Street Beach,7/10/2014 0:00,19.9,0.185
Montrose Beach,7/10/2014 0:00,18.2,0.177
Osterman Beach,7/10/2014 0:00,18.3,0.162
Ohio Street Beach,7/10/2014 0:00,17.3,0.129
Rainbow Beach,7/10/2014 0:00,20.2,0.183
Calumet Beach,7/10/2014 1:00,20.1,0.123
63rd Street Beach,7/10/2014 1:00,19.8,0.181
Montrose Beach,7/10/2014 1:00,18.3,0.156
Osterman Beach,7/10/2014 1:00,18,0.157
Ohio Street Beach,7/10/2014 1:00,17.1,0.119
Rainbow Beach,7/10/2014 1:00,20,0.166
Calumet Beach,7/10/2014 2:00,20,0.113
63rd Street Beach,7/10/2014 2:00,19.8,0.168
Montrose Beach,7/10/2014 2:00,18.2,0.153
Osterman Beach,7/10/2014 2:00,17.7,0.142
Ohio Street Beach,7/10/2014 2:00,16.9,0.107
Rainbow Beach,7/10/2014 2:00,19.9,0.151
Calumet Beach,7/10/2014 3:00,20,0.11
63rd Street Beach,7/10/2014 3:00,19.7,0.138
Montrose Beach,7/10/2014 3:00,18.1,0.142
Osterman Beach,7/10/2014 3:00,17.4,0.14
Ohio Street Beach,7/10/2014 3:00,16.7,0.105
Rainbow Beach,7/10/2014 3:00,19.7,0.134
Calumet Beach,7/10/2014 5:00,19.8,0.097
63rd Street Beach,7/10/2014 5:00,19.7,0.129
Montrose Beach,7/10/2014 5:00,17.9,0.133
Osterman Beach,7/10/2014 5:00,17.1,0.135
Ohio Street Beach,7/10/2014 5:00,16.5,0.097
Rainbow Beach,7/10/2014 5:00,19.6,0.132
Calumet Beach,7/10/2014 6:00,19.7,0.094
63rd Street Beach,7/10/2014 6:00,19.8,0.13
Montrose Beach,7/10/2014 6:00,17.8,0.13
Osterman Beach,7/10/2014 6:00,17,0.127
Ohio Street Beach,7/10/2014 6:00,16.5,0.104
Rainbow Beach,7/10/2014 6:00,19.5,0.126
Calumet Beach,7/10/2014 7:00,19.8,0.095
63rd Street Beach,7/10/2014 7:00,19.8,0.142
Montrose Beach,7/10/2014 7:00,17.7,0.131
Osterman Beach,7/10/2014 7:00,17,0.118
Ohio Street Beach,7/10/2014 7:00,16.5,0.095
Calumet Beach,7/10/2014 8:00,19.8,0.085
63rd Street Beach,7/10/2014 8:00,19.8,0.143
Montrose Beach,7/10/2014 8:00,17.8,0.119
Osterman Beach,7/10/2014 8:00,17.1,0.131
Ohio Street Beach,7/10/2014 8:00,16.9,0.105
Rainbow Beach,7/10/2014 7:00,19.5,0.12
Calumet Beach,7/10/2014 13:00,21.2,0.166
63rd Street Beach,7/10/2014 13:00,21,0.239
Montrose Beach,7/10/2014 13:00,18.8,0.241
Osterman Beach,7/10/2014 13:00,18.2,0.208
Ohio Street Beach,7/10/2014 13:00,18.9,0.147
Rainbow Beach,7/10/2014 13:00,20.7,0.216
Calumet Beach,7/10/2014 14:00,21.6,0.176
63rd Street Beach,7/10/2014 14:00,21.1,0.248
Montrose Beach,7/10/2014 14:00,18.5,0.248
Osterman Beach,7/10/2014 14:00,18.3,0.216
Ohio Street Beach,7/10/2014 14:00,19.3,0.172
Rainbow Beach,7/10/2014 14:00,21.1,0.219
Calumet Beach,7/10/2014 15:00,22.1,0.206
63rd Street Beach,7/10/2014 15:00,21.2,0.263
Montrose Beach,7/10/2014 15:00,18.4,0.25
Osterman Beach,7/10/2014 15:00,18.7,0.231
Ohio Street Beach,7/10/2014 15:00,19.1,0.172
Rainbow Beach,7/10/2014 15:00,21.2,0.243
Calumet Beach,7/10/2014 16:00,22.5,0.214
63rd Street Beach,7/10/2014 16:00,21.1,0.263
Montrose Beach,7/10/2014 16:00,18.3,0.262
Osterman Beach,7/10/2014 16:00,19.6,0.25
Ohio Street Beach,7/10/2014 16:00,19.3,0.155
Rainbow Beach,7/10/2014 16:00,21.2,0.234
Calumet Beach,7/10/2014 18:00,22.6,0.194
63rd Street Beach,7/10/2014 18:00,20.9,0.25
Montrose Beach,7/10/2014 18:00,18.3,0.267
Osterman Beach,7/10/2014 18:00,18.8,0.241
Ohio Street Beach,7/10/2014 18:00,19.5,0.163
Rainbow Beach,7/10/2014 18:00,21.1,0.244
Calumet Beach,7/10/2014 19:00,22.6,0.176
63rd Street Beach,7/10/2014 19:00,20.9,0.248
Montrose Beach,7/10/2014 19:00,18.1,0.265
Osterman Beach,7/10/2014 19:00,18.2,0.241
Ohio Street Beach,7/10/2014 19:00,19.2,0.161
Rainbow Beach,7/10/2014 19:00,21,0.208
Calumet Beach,7/10/2014 21:00,21.7,0.153
63rd Street Beach,7/10/2014 21:00,20.7,0.238
Montrose Beach,7/10/2014 21:00,17.6,0.224
Osterman Beach,7/10/2014 21:00,17.6,0.208
Ohio Street Beach,7/10/2014 21:00,18.7,0.122
Rainbow Beach,7/10/2014 21:00,20.8,0.213
Calumet Beach,7/11/2014 4:00,20.9,0.109
63rd Street Beach,7/11/2014 4:00,20,0.144
Montrose Beach,7/11/2014 4:00,16.7,0.133
Osterman Beach,7/11/2014 4:00,16.8,0.132
Ohio Street Beach,7/11/2014 4:00,18.4,0.099
Rainbow Beach,7/11/2014 4:00,19.4,0.137
Calumet Beach,7/10/2014 22:00,21.5,0.145
63rd Street Beach,7/10/2014 22:00,20.6,0.205
Montrose Beach,7/10/2014 22:00,17.5,0.186
Osterman Beach,7/10/2014 22:00,18.2,0.179
Ohio Street Beach,7/10/2014 22:00,18.6,0.119
Rainbow Beach,7/10/2014 22:00,20.6,0.193
Calumet Beach,7/10/2014 23:00,21.4,0.129
63rd Street Beach,7/10/2014 23:00,20.5,0.196
Montrose Beach,7/10/2014 23:00,17.4,0.176
Osterman Beach,7/10/2014 23:00,18.2,0.168
Ohio Street Beach,7/10/2014 23:00,18.5,0.126
Rainbow Beach,7/10/2014 23:00,20.5,0.189
Calumet Beach,7/11/2014 1:00,21.1,0.136
63rd Street Beach,7/11/2014 1:00,20.3,0.17
Montrose Beach,7/11/2014 1:00,17,0.158
Osterman Beach,7/11/2014 1:00,17.6,0.148
Ohio Street Beach,7/11/2014 1:00,18.5,0.114
Rainbow Beach,7/11/2014 1:00,20.1,0.161
Calumet Beach,7/11/2014 2:00,21.2,0.128
63rd Street Beach,7/11/2014 2:00,20.2,0.179
Montrose Beach,7/11/2014 2:00,16.8,0.162
Ohio Street Beach,7/11/2014 2:00,18.4,0.107
Rainbow Beach,7/11/2014 2:00,19.8,0.156
Calumet Beach,7/11/2014 3:00,21.1,0.11
63rd Street Beach,7/11/2014 3:00,20.1,0.159
Montrose Beach,7/11/2014 3:00,16.7,0.16
Ohio Street Beach,7/11/2014 3:00,18.4,0.102
Rainbow Beach,7/11/2014 3:00,19.5,0.143
Osterman Beach,7/11/2014 2:00,17.3,0.142
Calumet Beach,7/11/2014 5:00,20.8,0.106
63rd Street Beach,7/11/2014 5:00,19.9,0.144
Montrose Beach,7/11/2014 5:00,16.6,0.144
Osterman Beach,7/11/2014 5:00,16.6,0.145
Ohio Street Beach,7/11/2014 5:00,18.4,0.118
Rainbow Beach,7/11/2014 5:00,19.3,0.129
Calumet Beach,7/11/2014 6:00,20.7,0.103
63rd Street Beach,7/11/2014 6:00,19.8,0.13
Montrose Beach,7/11/2014 6:00,16.6,0.121
Osterman Beach,7/11/2014 6:00,16.5,0.148
Ohio Street Beach,7/11/2014 6:00,18.3,0.105
Rainbow Beach,7/11/2014 6:00,19,0.129
Calumet Beach,7/11/2014 7:00,20.7,0.102
63rd Street Beach,7/11/2014 7:00,19.7,0.132
Montrose Beach,7/11/2014 7:00,16.6,0.131
Osterman Beach,7/11/2014 7:00,16.6,0.132
Ohio Street Beach,7/11/2014 7:00,18.4,0.092
Rainbow Beach,7/11/2014 7:00,18.8,0.118
Calumet Beach,7/11/2014 8:00,20.7,0.092
63rd Street Beach,7/11/2014 8:00,19.6,0.14
Montrose Beach,7/11/2014 8:00,17.1,0.13
Osterman Beach,7/11/2014 8:00,16.7,0.151
Ohio Street Beach,7/11/2014 8:00,18.5,0.122
Rainbow Beach,7/11/2014 8:00,18.8,0.127
Calumet Beach,7/11/2014 9:00,20.9,0.092
63rd Street Beach,7/11/2014 9:00,19.8,0.151
Montrose Beach,7/11/2014 9:00,17.2,0.119
Osterman Beach,7/11/2014 9:00,16.9,0.121
Ohio Street Beach,7/11/2014 9:00,18.7,0.107
Rainbow Beach,7/11/2014 9:00,19,0.133
Calumet Beach,7/11/2014 10:00,21.1,0.091
63rd Street Beach,7/11/2014 10:00,19.9,0.122
Montrose Beach,7/11/2014 10:00,17.3,0.109
Osterman Beach,7/11/2014 10:00,17,0.125
Ohio Street Beach,7/11/2014 10:00,19.1,0.097
Rainbow Beach,7/11/2014 10:00,19.2,0.108
Calumet Beach,7/11/2014 11:00,21.3,0.099
63rd Street Beach,7/11/2014 11:00,19.7,0.131
Montrose Beach,7/11/2014 11:00,17.1,0.159
Osterman Beach,7/11/2014 11:00,17.5,0.135
Ohio Street Beach,7/11/2014 11:00,19.4,0.148
Rainbow Beach,7/11/2014 11:00,19.4,0.103
Calumet Beach,7/11/2014 12:00,21.9,0.107
63rd Street Beach,7/11/2014 12:00,19.3,0.142
Montrose Beach,7/11/2014 12:00,16.7,0.135
Osterman Beach,7/11/2014 12:00,17.7,0.142
Ohio Street Beach,7/11/2014 12:00,20.1,0.146
Rainbow Beach,7/11/2014 12:00,19.6,0.113
Calumet Beach,7/11/2014 13:00,22.4,0.109
63rd Street Beach,7/11/2014 13:00,19.2,0.176
Montrose Beach,7/11/2014 13:00,17.5,0.135
Osterman Beach,7/11/2014 13:00,18,0.164
Ohio Street Beach,7/11/2014 13:00,19.9,0.202
Rainbow Beach,7/11/2014 13:00,20,0.138
Calumet Beach,7/11/2014 14:00,22.1,0.122
63rd Street Beach,7/11/2014 14:00,19.5,0.139
Montrose Beach,7/11/2014 14:00,17.3,0.165
Osterman Beach,7/11/2014 14:00,17.9,0.177
Ohio Street Beach,7/11/2014 14:00,20.2,0.149
Rainbow Beach,7/11/2014 14:00,20.2,0.125
Calumet Beach,7/11/2014 15:00,22.2,0.103
63rd Street Beach,7/11/2014 15:00,19.7,0.18
Montrose Beach,7/11/2014 15:00,16.8,0.175
Osterman Beach,7/11/2014 15:00,18,0.2
Ohio Street Beach,7/11/2014 15:00,20.7,0.169
Rainbow Beach,7/11/2014 15:00,20.2,0.118
Calumet Beach,7/11/2014 16:00,23,0.126
63rd Street Beach,7/11/2014 16:00,19.9,0.158
Montrose Beach,7/11/2014 16:00,16.6,0.19
Osterman Beach,7/11/2014 16:00,17.7,0.184
Ohio Street Beach,7/11/2014 16:00,20.7,0.156
Rainbow Beach,7/11/2014 16:00,20.2,0.136
Calumet Beach,7/11/2014 17:00,23.4,0.126
63rd Street Beach,7/11/2014 17:00,19.9,0.184
Montrose Beach,7/11/2014 17:00,16.1,0.187
Osterman Beach,7/11/2014 17:00,17.1,0.211
Ohio Street Beach,7/11/2014 17:00,20.5,0.168
Rainbow Beach,7/11/2014 17:00,20,0.143
Calumet Beach,07/13/2014 06:00:00 AM,16,0.08
63rd Street Beach,07/13/2014 06:00:00 AM,13.6,0.108
